data,date,snowmelt
original,1995-05-13,-5.143679441534914
original,1996-05-12,-2.901267038716469
original,1997-05-13,11.378058523591609
original,1998-05-13,9.925742134801112
original,2001-05-13,17.641730773883562
original,2003-05-13,4.0312115223612635
original,2004-05-12,-3.0460444307420405
original,2005-05-13,8.965555536048488
original,2006-05-13,2.816979485284537
original,2007-05-13,7.452325257798657
original,2008-05-12,-6.857316960534081
original,2009-05-13,-7.910091155581176
original,2010-05-13,2.259583406429738
original,2011-05-13,6.668343926826492
original,2012-05-12,0.22598119946196676
original,2014-05-13,5.393797953147441
new,1981-05-13,NA
new,1985-05-13,NA
new,1989-05-13,1.4875271830242127
new,1992-05-12,-2.581772797135636
new,1999-05-13,0.6000771454224983
new,2000-05-12,-1.289692794283231
new,2002-05-13,4.164173289062456
new,2013-05-13,12.778655275143683
original,1980-05-13,NA
original,1982-05-14,NA
original,1983-05-14,NA
original,1984-05-13,0.39405290184852976
original,1986-05-14,-11.174019804806449
original,1987-05-14,3.2449401738122106
original,1988-05-13,NA
original,1990-05-14,-5.845710633695125
original,1991-05-14,4.518752548727207
original,1993-05-14,20.04245544252917
original,1994-05-14,2.0467576419003306
original,1995-05-14,2.838658366538584
original,1996-05-13,-0.08431227371329442
original,1997-05-14,10.594985740352422
original,1998-05-14,10.401084322598763
original,2001-05-14,14.513662783273807
original,2003-05-14,1.7859938891138882
original,2004-05-13,-5.784504230134189
original,2005-05-14,13.217247844208032
original,2006-05-14,4.116209802450612
original,2007-05-14,-6.129429413611069
original,2008-05-13,-0.4209998388309032
original,2009-05-14,-5.675214774534107
original,2010-05-14,4.049520425265655
original,2011-05-14,-0.0115549155510962
original,2012-05-13,12.948564671678469
original,2014-05-14,10.778164841118269
new,1981-05-14,NA
new,1985-05-14,NA
new,1989-05-14,1.4814001437043771
new,1992-05-13,-1.825429462781176
new,1999-05-14,-0.9102388776373118
new,2000-05-13,-3.1716191741482667
new,2002-05-14,6.310697605693713
new,2013-05-14,4.572727769520133
original,1980-05-14,NA
original,1982-05-15,NA
original,1983-05-15,NA
original,1984-05-14,4.464444356116776
original,1986-05-15,-5.767777971050236
original,1987-05-15,5.051904031599406
original,1988-05-14,10.30488819240903
original,1990-05-15,-2.329660814674571
original,1991-05-15,6.712501077679917
original,1993-05-15,16.452323868637905
original,1994-05-15,3.460903483093716
original,1995-05-15,7.681202694447711
original,1996-05-14,5.195915908552706
original,1997-05-15,11.276901317480952
original,1998-05-15,3.211638477165252
original,2001-05-15,4.387526369964083
original,2003-05-15,0.7076226595672779
original,2004-05-14,-1.1389856764115394
original,2005-05-15,15.457774495752528
original,2006-05-15,8.861574509413913
original,2007-05-15,4.873365655867383
original,2008-05-14,0.5950563079211861
original,2009-05-15,-4.81551973093301
original,2010-05-15,4.42039196845144
original,2011-05-15,2.021148221381009
original,2012-05-14,20.995265900157392
original,2014-05-15,16.316752604558133
new,1981-05-15,NA
new,1985-05-15,NA
new,1989-05-15,-0.1417131096823141
new,1992-05-14,0.8987643110565842
new,1999-05-15,-2.8981397262153528
new,2000-05-14,0.6302629536949098
new,2002-05-15,3.73127536685206
new,2013-05-15,2.6738369703292846
original,1980-05-15,NA
original,1982-05-16,NA
original,1983-05-16,NA
original,1984-05-15,13.004816626819471
original,1986-05-16,-5.573424306814559
original,1987-05-16,6.968796369910706
original,1988-05-15,8.260641208694627
original,1990-05-16,-1.2433178941719234
original,1991-05-16,8.16011753899511
original,1993-05-16,10.056283549359069
original,1994-05-16,-1.4240113922278397
original,1995-05-16,11.259453783323988
original,1996-05-15,7.189459262008313
original,1997-05-16,13.618234955472872
original,1998-05-16,0.3918791967444122
original,2001-05-16,-1.2053038304050763
original,2003-05-16,-4.144918404577766
original,2004-05-15,-1.7118900489527733
original,2005-05-16,18.59442611099221
original,2006-05-16,14.931704139057548
original,2007-05-16,10.032634049514309
original,2008-05-15,6.576779243908822
original,2009-05-16,-1.562823414290324
original,2010-05-16,7.614266654103995
original,2011-05-16,1.0106204224284738
original,2012-05-15,14.381753561412916
original,2014-05-16,26.389660533401184
new,1981-05-16,NA
new,1985-05-16,NA
new,1989-05-16,5.02984634693712
new,1992-05-15,-2.3828115922864526
new,1999-05-16,-1.2620819385629147
new,2000-05-15,5.52677952311933
new,2002-05-16,0.6153091101441532
new,2013-05-16,4.507796025043353
original,1980-05-16,NA
original,1982-05-17,NA
original,1983-05-17,NA
original,1984-05-16,5.6503390178550035
original,1986-05-17,-0.5907857823767699
original,1987-05-17,1.408447117486503
original,1988-05-16,13.499531168568259
original,1990-05-17,0.048391308588907125
original,1991-05-17,6.925347438664176
original,1993-05-17,10.493889909097925
original,1994-05-17,2.3523670214926824
original,1995-05-17,11.56309472010471
original,1996-05-16,6.80167231685482
original,1997-05-17,13.05039386874996
original,1998-05-17,1.7217889133219917
original,2001-05-17,-2.981527884878839
original,2003-05-17,-2.7411753569729624
original,2004-05-16,2.906249671569094
original,2005-05-17,14.895256554149091
original,2006-05-17,19.30234958617948
original,2007-05-17,14.283958823233842
original,2008-05-16,12.76568143600598
original,2009-05-17,7.061044045817107
original,2010-05-17,11.607515456108377
original,2011-05-17,-1.607569177588448
original,2012-05-16,11.611011528642848
original,2014-05-17,6.799384422251023
new,1981-05-17,NA
new,1985-05-17,NA
new,1989-05-17,8.925694499979727
new,1992-05-16,-4.684615942789241
new,1999-05-17,-2.9988745353960744
new,2000-05-16,6.20954198235025
new,2002-05-17,0.18195364405401052
new,2013-05-17,2.813207231136039
original,1980-05-17,NA
original,1982-05-18,NA
original,1983-05-18,NA
original,1984-05-17,-3.345701501239091
original,1986-05-18,2.0223944559693336
original,1987-05-18,5.516710613970645
original,1988-05-17,NA
original,1990-05-18,0.5101216739276424
original,1991-05-18,9.833370993437711
original,1993-05-18,15.077849990269169
original,1994-05-18,1.9675476147327573
original,1995-05-18,9.33300255658105
original,1996-05-17,11.59399472019868
original,1997-05-18,1.302954350085929
original,1998-05-18,-14.525133394015333
original,2001-05-18,-0.7558668633767714
original,2003-05-18,-1.6152515148278326
original,2004-05-17,4.025212928792461
original,2005-05-18,10.584328134078532
original,2006-05-18,22.556662256643175
original,2007-05-18,14.87815792891197
original,2008-05-17,12.540344411041588
original,2009-05-18,11.385167517652736
original,2010-05-18,15.597325934004038
original,2011-05-18,0.621155654778704
original,2012-05-17,1.678702166583389
original,2014-05-18,-0.07578143198043108
new,1981-05-18,NA
new,1985-05-18,NA
new,1989-05-18,3.9699724834645167
new,1992-05-17,1.4543334598187356
new,1999-05-18,-0.9289691868859032
new,2000-05-17,9.01551512364919
new,2002-05-18,-0.7940819036681205
new,2013-05-18,4.6478133759927
original,1980-05-18,NA
original,1982-05-19,NA
original,1983-05-19,NA
original,1984-05-18,-0.1765804539900273
original,1986-05-19,0.7775581290479749
original,1987-05-19,3.9238124786061235
original,1988-05-18,5.224447102285922
original,1990-05-19,-0.552884372707922
original,1991-05-19,9.082963104476221
original,1993-05-19,15.526216768333688
original,1994-05-19,-3.2946293339133264
original,1995-05-19,5.786043027602136
original,1996-05-18,8.232913610106333
original,1997-05-19,2.3044844686519355
original,1998-05-19,0.2426893098745495
original,2001-05-19,-1.8102684046607465
original,2003-05-19,-1.6521346953231841
original,2004-05-18,7.280449524428695
original,2005-05-19,6.835535949096084
original,2006-05-19,23.25490142777562
original,2007-05-19,14.738009414309635
original,2008-05-18,15.658112278720363
original,2009-05-19,1.8708205641712994
original,2010-05-19,18.87120458194986
original,2011-05-19,-1.7623919741716236
original,2012-05-18,-3.9574219928588716
original,2014-05-19,-1.2111532893031836
new,1981-05-19,NA
new,1985-05-19,NA
new,1989-05-19,-0.9880947456695139
new,1992-05-18,8.855006711930036
new,1999-05-19,-2.4772509973651418
new,2000-05-18,11.129672011282915
new,2002-05-19,5.7797066249419
new,2013-05-19,5.85401884703897
original,1980-05-19,NA
original,1982-05-20,NA
original,1983-05-20,NA
original,1984-05-19,3.8991410528930524
original,1986-05-20,3.6467904000892304
original,1987-05-20,0.06835174250106017
original,1988-05-19,0.16814533667638898
original,1990-05-20,-1.5517860278487206
original,1991-05-20,12.50353458232712
original,1993-05-20,13.848545565316453
original,1994-05-20,-7.478755847597495
original,1995-05-20,6.258707962185144
original,1996-05-19,5.083791904430837
original,1997-05-20,-7.610420511197299
original,1998-05-20,5.495447613531724
original,2001-05-20,-4.021789159470548
original,2003-05-20,0.052060048747807744
original,2004-05-19,10.887296138424427
original,2005-05-20,4.697853816207498
original,2006-05-20,17.420811921032147
original,2007-05-20,5.903164406307042
original,2008-05-19,15.234743493841961
original,2009-05-20,-3.9365042826160788
original,2010-05-20,17.27415833598934
original,2011-05-20,-2.681761167990044
original,2012-05-19,-1.1233854870311917
original,2014-05-20,5.805010088137351
new,1981-05-20,NA
new,1985-05-20,NA
new,1989-05-20,-2.591356693999842
new,1992-05-19,10.578738493006677
new,1999-05-20,4.174688587314449
new,2000-05-19,9.596687144832686
new,2002-05-20,20.330960805388166
new,2013-05-20,4.0047090603969995
original,1980-05-20,NA
original,1982-05-21,NA
original,1983-05-21,NA
original,1984-05-20,2.120140351044635
original,1986-05-21,8.431601706019137
original,1987-05-21,-0.9081729149911553
original,1988-05-20,2.8646788826833167
original,1990-05-21,-0.39085493196034804
original,1991-05-21,21.620906917843968
original,1993-05-21,12.466550948796794
original,1994-05-21,-5.351450522895902
original,1995-05-21,1.8614575118757783
original,1996-05-20,5.153229535976425
original,1997-05-21,-7.451091422745958
original,1998-05-21,13.114312730147503
original,2001-05-21,0.8900226844319453
original,2003-05-21,2.404061669949442
original,2004-05-20,6.654622772196308
original,2005-05-21,3.910349791776389
original,2006-05-21,18.251038568466903
original,2007-05-21,0.24867772968718782
original,2008-05-20,10.269863717025146
original,2009-05-21,-3.3071129155810923
original,2010-05-21,0.507740535074845
original,2011-05-21,4.261280960869044
original,2012-05-20,1.1141491146758198
original,2014-05-21,7.197387267835438
new,1981-05-21,NA
new,1985-05-21,NA
new,1989-05-21,-0.33698054612614214
new,1992-05-20,5.356749996356666
new,1999-05-21,3.936193629866466
new,2000-05-20,6.864767932410662
new,2002-05-21,17.19170382700395
new,2013-05-21,8.404402673384174
original,1980-05-21,NA
original,1982-05-22,NA
original,1983-05-22,NA
original,1984-05-21,-1.1202473163915176
original,1986-05-22,-2.75894059233057
original,1987-05-22,0.5386508670635521
original,1988-05-21,5.084652167221066
original,1990-05-22,-1.006971675856039
original,1991-05-22,7.6994516009581275
original,1993-05-22,6.648985504545271
original,1994-05-22,-1.7192257388378493
original,1995-05-22,-0.2015056383796036
original,1996-05-21,2.9905433339066803
original,1997-05-22,-2.4097402651328594
original,1998-05-22,18.036781506205443
original,2001-05-22,10.90714463746796
original,2003-05-22,2.9631864685099574
original,2004-05-21,1.1077170664444567
original,2005-05-22,5.197130423085764
original,2006-05-22,16.96428541019559
original,2007-05-22,-2.7203537417808548
original,2008-05-21,9.22585414275527
original,2009-05-22,2.2834760580211877
original,2010-05-22,-1.9849233339074999
original,2011-05-22,7.3110440717544405
original,2012-05-21,5.054266859404743
original,2014-05-22,11.048647990683094
new,1981-05-22,NA
new,1985-05-22,NA
new,1989-05-22,0.14188212878070772
new,1992-05-21,-13.446884566172958
new,1999-05-22,4.867176215397194
new,2000-05-21,10.090580058439324
new,2002-05-22,-9.400221016607247
new,2013-05-22,7.2182543278671805
original,1980-05-22,NA
original,1982-05-23,NA
original,1983-05-23,NA
original,1984-05-22,-1.8969843034865335
original,1986-05-23,0.48886428750120103
original,1987-05-23,-0.359850195934996
original,1988-05-22,12.029636245046277
original,1990-05-23,2.620584343948091
original,1991-05-23,3.83132522914093
original,1993-05-23,1.0524551803711801
original,1994-05-23,8.402985248109326
original,1995-05-23,6.393631063541397
original,1996-05-22,3.2720674401614813
original,1997-05-23,0.30550200906582176
original,1998-05-23,18.397724399808794
original,2001-05-23,21.264862259151414
original,2003-05-23,9.14818425392732
original,2004-05-22,-4.654952200455591
original,2005-05-23,3.1506804144009948
original,2006-05-23,16.515433286502958
original,2007-05-23,0.10719470056938007
original,2008-05-22,1.7822391719557344
original,2009-05-23,7.668234158260748
original,2010-05-23,-3.0829806339461356
original,2011-05-23,8.11116436976008
original,2012-05-22,8.495364446565508
original,2014-05-23,13.811087565962225
new,1981-05-23,NA
new,1985-05-23,NA
new,1989-05-23,2.600825967383571
new,1992-05-22,-3.0327039105817675
new,1999-05-23,9.010030153673142
new,2000-05-22,17.492269541757803
new,2002-05-23,-8.417778843548149
new,2013-05-23,-25.413164363009855
original,1980-05-23,NA
original,1982-05-24,NA
original,1983-05-24,NA
original,1984-05-23,1.2957877871813253
original,1986-05-24,3.0806201876257546
original,1987-05-24,1.978297370718792
original,1988-05-23,19.746738187386654
original,1990-05-24,6.657859120517969
original,1991-05-24,-0.11191754776518792
original,1993-05-24,5.517140949610621
original,1994-05-24,14.11483629271388
original,1995-05-24,11.738785543618723
original,1996-05-23,0.2500861492007971
original,1997-05-24,-1.338118802756071
original,1998-05-24,17.671754001115914
original,2001-05-24,19.072083263037104
original,2003-05-24,17.145221438165756
original,2004-05-23,-8.839335770485922
original,2005-05-24,3.519916748860851
original,2006-05-24,15.297052059369161
original,2007-05-24,-9.39387368079042
original,2008-05-23,-2.5810518473852424
original,2009-05-24,11.48920675185509
original,2010-05-24,-0.6976003873161971
original,2011-05-24,10.688908753078431
original,2012-05-23,9.375718792900443
original,2014-05-24,13.927599754184484
new,1981-05-24,NA
new,1985-05-24,NA
new,1989-05-24,-2.408921650610864
new,1992-05-23,-4.19677005270496
new,1999-05-24,17.78044638146336
new,2000-05-23,12.935943041540062
new,2002-05-24,-4.2712613109033555
new,2013-05-24,-16.745931604970245
original,1980-05-24,NA
original,1982-05-25,NA
original,1983-05-25,NA
original,1984-05-24,-1.3038615304976702
original,1986-05-25,5.761935292684939
original,1987-05-25,5.9614761375123635
original,1988-05-24,17.624988253752235
original,1990-05-25,5.598733079968952
original,1991-05-25,-8.35273852373939
original,1993-05-25,11.17923606117256
original,1994-05-25,21.194428082183002
original,1995-05-25,-1.1186633551027625
original,1996-05-24,3.870697637973353
original,1997-05-25,-0.15530502279289066
original,1998-05-25,10.07319836464012
original,2001-05-25,15.838434488667795
original,2003-05-25,24.40580295296386
original,2004-05-24,-1.9572040289174766
original,2005-05-25,5.910541344061494
original,2006-05-25,13.350088654411957
original,2007-05-25,-3.450737720821053
original,2008-05-24,-14.062579775229096
original,2009-05-25,13.090448551718145
original,2010-05-25,4.3007016841322185
original,2011-05-25,6.782845628354698
original,2012-05-24,1.2600712267216294
original,2014-05-25,8.943271240219474
new,1981-05-25,NA
new,1985-05-25,NA
new,1989-05-25,-9.007181537337601
new,1992-05-24,6.848641242366284
new,1999-05-25,24.413438665447757
new,2000-05-24,5.550126027238245
new,2002-05-25,-1.9694278133567422
new,2013-05-25,-12.977036465425044
original,1980-05-25,NA
original,1982-05-26,NA
original,1983-05-26,NA
original,1984-05-25,-2.222463126061484
original,1986-05-26,13.806391113088466
original,1987-05-26,7.686860216723289
original,1988-05-25,6.92566321475897
original,1990-05-26,7.7629738166579045
original,1991-05-26,-7.81802449451061
original,1993-05-26,11.078821780020371
original,1994-05-26,19.84118429739028
original,1995-05-26,-2.396126450365409
original,1996-05-25,21.259446944808587
original,1997-05-26,-1.109871445875615
original,1998-05-26,12.27516996866325
original,2001-05-26,19.874009578100715
original,2003-05-26,22.12142805121839
original,2004-05-25,2.0820540763437747
original,2005-05-26,7.465360472723842
original,2006-05-26,5.235680377250537
original,2007-05-26,3.440261358220596
original,2008-05-25,-8.127708231983707
original,2009-05-26,10.50851975036785
original,2010-05-26,4.453134796582162
original,2011-05-26,4.982761950884014
original,2012-05-25,-2.7036524756811557
original,2014-05-26,3.4949233339866623
new,1981-05-26,NA
new,1985-05-26,NA
new,1989-05-26,-7.7319501305464655
new,1992-05-25,19.96722452756949
new,1999-05-26,23.396542428527027
new,2000-05-25,9.365834402036853
new,2002-05-26,4.019173519965261
new,2013-05-26,-2.9027236455120144
original,1980-05-26,NA
original,1982-05-27,NA
original,1983-05-27,NA
original,1984-05-26,-2.6017127624945715
original,1986-05-27,20.484547399159055
original,1987-05-27,4.471795020081724
original,1988-05-26,14.670937399147078
original,1990-05-27,8.772937089728657
original,1991-05-27,0.012986147485207766
original,1993-05-27,7.811775139067322
original,1994-05-27,16.476627726387232
original,1995-05-27,6.753224842762575
original,1996-05-26,16.786947773583233
original,1997-05-27,3.0064540421124546
original,1998-05-27,12.945786008320283
original,2001-05-27,20.894330736870568
original,2003-05-27,20.152619732636957
original,2004-05-26,5.757939263014123
original,2005-05-27,11.757615627069026
original,2006-05-27,-6.502887448016554
original,2007-05-27,9.698870550317224
original,2008-05-26,2.5334035926498473
original,2009-05-27,11.5366860285867
original,2010-05-27,-6.21287059225142
original,2011-05-27,-12.101917605288326
original,2012-05-26,-2.120058225048706
original,2014-05-27,12.085435666958801
new,1981-05-27,NA
new,1985-05-27,NA
new,1989-05-27,-3.114558693487197
new,1992-05-26,21.93533087321557
new,1999-05-27,17.36104215083954
new,2000-05-26,6.766992111457512
new,2002-05-27,12.215565593354404
new,2013-05-27,2.4314712699968366
original,1980-05-27,NA
original,1982-05-28,NA
original,1983-05-28,NA
original,1984-05-27,-1.2589813010999933
original,1986-05-28,47.18869237607578
original,1987-05-28,8.836393003662428
original,1988-05-27,14.333998543443158
original,1990-05-28,13.409249813703354
original,1991-05-28,-0.02626235963543877
original,1993-05-28,11.209825041051953
original,1994-05-28,12.975322769023478
original,1995-05-28,16.544821746041997
original,1996-05-27,9.8534499399364
original,1997-05-28,8.660012904694304
original,1998-05-28,-6.915979404177051
original,2001-05-28,24.348794752266258
original,2003-05-28,18.353753121756018
original,2004-05-27,11.870127652632073
original,2005-05-28,14.693287000944839
original,2006-05-28,-3.405929554114118
original,2007-05-28,6.600472841353621
original,2008-05-27,2.196093280473724
original,2009-05-28,15.821407615207136
original,2010-05-28,-5.756403148872778
original,2011-05-28,-8.732985213166103
original,2012-05-27,3.8298981139436363
original,2014-05-28,7.864752614987083
new,1981-05-28,NA
new,1985-05-28,NA
new,1989-05-28,-4.83758724888321
new,1992-05-27,17.02074778568931
new,1999-05-28,19.79988501042438
new,2000-05-27,5.060485050547868
new,2002-05-28,16.535720138670875
new,2013-05-28,4.852895138505846
original,1980-05-28,NA
original,1982-05-29,NA
original,1983-05-29,NA
original,1984-05-28,0.7266034435015172
original,1986-05-29,50.57919718449315
original,1987-05-29,9.00854647369124
original,1988-05-28,10.046981713850982
original,1990-05-29,9.057613784447312
original,1991-05-29,4.674628585809842
original,1993-05-29,13.559570632968098
original,1994-05-29,4.087523825513199
original,1995-05-29,20.036791787296533
original,1996-05-28,4.446787076257169
original,1997-05-29,14.326398374233396
original,1998-05-29,5.001171429098274
original,2001-05-29,13.534091307936857
original,2003-05-29,21.861687826598065
original,2004-05-28,9.64456204897724
original,2005-05-29,15.935337707027793
original,2006-05-29,-2.157315436005592
original,2007-05-29,6.038972429931164
original,2008-05-28,17.331903797993437
original,2009-05-29,18.351091315876694
original,2010-05-29,-1.7599573493935168
original,2011-05-29,-0.7406829288695007
original,2012-05-28,7.609738854039461
original,2014-05-29,-1.839929950190708
new,1981-05-29,NA
new,1985-05-29,NA
new,1989-05-29,-3.6355251230997965
new,1992-05-28,15.06378517774865
new,1999-05-29,12.096103772210578
new,2000-05-28,1.8785534513493378
new,2002-05-29,25.518975107977166
new,2013-05-29,6.633509241929278
original,1980-05-29,NA
original,1982-05-30,NA
original,1983-05-30,NA
original,1984-05-29,15.964519992819987
original,1986-05-30,NA
original,1987-05-30,6.516029972350225
original,1988-05-29,8.567919803143013
original,1990-05-30,17.51995324762538
original,1991-05-30,10.604431781778112
original,1993-05-30,10.591444216063246
original,1994-05-30,2.681992361834273
original,1995-05-30,21.48467165301554
original,1996-05-29,2.833304512966424
original,1997-05-30,20.87143009486608
original,1998-05-30,6.405405059379215
original,2001-05-30,5.976666239090264
original,2003-05-30,22.90550293121487
original,2004-05-29,9.490607849042863
original,2005-05-30,18.229153417935596
original,2006-05-30,2.839762479625642
original,2007-05-30,10.48482777836034
original,2008-05-29,30.01259579602629
original,2009-05-30,17.820657310727984
original,2010-05-30,-8.698897934518754
original,2011-05-30,4.320203791139647
original,2012-05-29,7.4897824063431475
original,2014-05-30,2.8887922550784424
new,1981-05-30,NA
new,1985-05-30,NA
new,1989-05-30,0.10082475410308689
new,1992-05-29,10.952404983341694
new,1999-05-30,-1.1699485172672819
new,2000-05-29,1.3072295115174104
new,2002-05-30,16.12478274204768
new,2013-05-30,9.352196831582114
original,1980-05-30,NA
original,1982-05-31,NA
original,1983-05-31,NA
original,1984-05-30,18.305390062043443
original,1986-05-31,33.19358459417708
original,1987-05-31,5.114581203553826
original,1988-05-30,-0.04841619747458026
original,1990-05-31,16.771647069836035
original,1991-05-31,13.365193242498208
original,1993-05-31,10.704665285581722
original,1994-05-31,8.653683923650533
original,1995-05-31,22.666581369761843
original,1996-05-30,1.5720112363807857
original,1997-05-31,28.86786176925525
original,1998-05-31,13.143692969034115
original,2001-05-31,15.359969644031176
original,2003-05-31,18.632372761052103
original,2004-05-30,9.345032789697871
original,2005-05-31,17.454134634137155
original,2006-05-31,9.275377618323546
original,2007-05-31,19.19380499115214
original,2008-05-30,13.431375269661658
original,2009-05-31,15.150234191631899
original,2010-05-31,-3.2766407893039284
original,2011-05-31,6.278040706878528
original,2012-05-30,6.926163185667247
original,2014-05-31,12.976453300914727
new,1981-05-31,NA
new,1985-05-31,NA
new,1989-05-31,3.9025158751755953
new,1992-05-30,10.15617640381679
new,1999-05-31,2.8482630561726787
new,2000-05-30,-5.341676928723852
new,2002-05-31,15.71969777843915
new,2013-05-31,3.9826733162626624
original,1980-05-31,NA
original,1982-06-01,NA
original,1983-06-01,NA
original,1984-05-31,7.851973301265389
original,1986-06-01,33.62265130753318
original,1987-06-01,3.200237638084218
original,1988-05-31,1.6630700781824999
original,1990-06-01,7.083306835847907
original,1991-06-01,16.127451489737723
original,1993-06-01,9.085642403829842
original,1994-06-01,13.510698321368546
original,1995-06-01,20.09697442955803
original,1996-05-31,2.2964500290807335
original,1997-06-01,26.246590351639316
original,1998-06-01,21.66252466046717
original,2001-06-01,21.118809418054298
original,2003-06-01,17.205056892707944
original,2004-05-31,8.849397542141379
original,2005-06-01,11.206432664580642
original,2006-06-01,12.82911002234323
original,2007-06-01,23.62672072672285
original,2008-05-31,14.255981116788462
original,2009-06-01,11.774142183549703
original,2010-06-01,1.6158339191693813
original,2011-06-01,0.8770405950024724
original,2012-05-31,6.376914731925353
original,2014-06-01,16.287452085176483
new,1981-06-01,NA
new,1985-06-01,NA
new,1989-06-01,NA
new,1992-05-31,9.954557320661843
new,1999-06-01,7.984963794588111
new,2000-05-31,-4.079124021731938
new,2002-06-01,11.25228046355769
new,2013-06-01,7.369333234010265
original,1980-06-01,NA
original,1982-06-02,NA
original,1983-06-02,NA
original,1984-06-01,1.7140557661186904
original,1986-06-02,34.89319439635923
original,1987-06-02,4.378424575552344
original,1988-06-01,0.496080487423266
original,1990-06-02,-13.650918435227746
original,1991-06-02,18.78520863754675
original,1993-06-02,7.826272777281702
original,1994-06-02,14.757184587139637
original,1995-06-02,18.760075016180053
original,1996-06-01,6.64820504526142
original,1997-06-02,16.092896069400012
original,1998-06-02,5.343004177169253
original,2001-06-02,12.347054765637344
original,2003-06-02,17.357016877271235
original,2004-06-01,6.971199848596006
original,2005-06-02,9.231831294251606
original,2006-06-02,28.015986811951734
original,2007-06-02,26.088543598540127
original,2008-06-01,13.702640278555918
original,2009-06-02,6.093378121824935
original,2010-06-02,5.531548643996939
original,2011-06-02,5.905176628706977
original,2012-06-01,9.331032059760764
original,2014-06-02,15.65619720541872
new,1981-06-02,NA
new,1985-06-02,2.44873819174245
new,1989-06-02,NA
new,1992-06-01,12.452575025924792
new,1999-06-02,1.5641909625846893
new,2000-06-01,-2.0510652030352503
new,2002-06-02,9.818644290883094
new,2013-06-02,8.367584362905472
original,1980-06-02,NA
original,1982-06-03,NA
original,1983-06-03,NA
original,1984-06-02,4.597423615516163
original,1986-06-03,28.43277173989918
original,1987-06-03,9.222093420646464
original,1988-06-02,3.5556042458241186
original,1990-06-03,-0.7735231073456816
original,1991-06-03,17.131548202224074
original,1993-06-03,7.7881537802750245
original,1994-06-03,15.634965794580058
original,1995-06-03,14.409680478554218
original,1996-06-02,11.932639744423795
original,1997-06-03,9.272262418689206
original,1998-06-03,4.993661440559663
original,2001-06-03,10.118074544006959
original,2003-06-03,12.295168330194429
original,2004-06-02,7.782655946398154
original,2005-06-03,10.381866751005873
original,2006-06-03,33.44850470824167
original,2007-06-03,25.40133845335804
original,2008-06-02,12.835580634651706
original,2009-06-03,9.68809419129975
original,2010-06-03,7.198073702165857
original,2011-06-03,12.362624670378864
original,2012-06-02,11.836503111664205
original,2014-06-03,17.17289383278694
new,1981-06-03,NA
new,1985-06-03,11.180234138853848
new,1989-06-03,NA
new,1992-06-02,13.6431143572554
new,1999-06-03,10.131212963800257
new,2000-06-02,1.527629207431649
new,2002-06-03,10.471885904436931
new,2013-06-03,6.556699656415731
original,1980-06-03,NA
original,1982-06-04,NA
original,1983-06-04,NA
original,1984-06-03,8.225092817679979
original,1986-06-04,20.529631616198458
original,1987-06-04,14.670519992534537
original,1988-06-03,10.949983254851153
original,1990-06-04,2.7941777899395674
original,1991-06-04,15.047780105378479
original,1993-06-04,5.0300131375552155
original,1994-06-04,11.610115237534046
original,1995-06-04,16.624077611602843
original,1996-06-03,12.7844542844221
original,1997-06-04,13.617077859863638
original,1998-06-04,-18.95420699904207
original,2001-06-04,-0.2768697044812143
original,2003-06-04,12.592052041878924
original,2004-06-03,11.026128184562548
original,2005-06-04,14.013073116540909
original,2006-06-04,17.316390756808687
original,2007-06-04,21.27308795703575
original,2008-06-03,16.662488282541744
original,2009-06-04,13.881376757379622
original,2010-06-04,8.054176712688058
original,2011-06-04,15.98524274691008
original,2012-06-03,12.386604099581017
original,2014-06-04,19.72512852260843
new,1981-06-04,NA
new,1985-06-04,13.384600079152733
new,1989-06-04,NA
new,1992-06-03,6.175402135355398
new,1999-06-04,18.364397192024626
new,2000-06-03,-3.2609800989739597
new,2002-06-04,15.902924533933401
new,2013-06-04,9.193490082817153
original,1980-06-04,NA
original,1982-06-05,NA
original,1983-06-05,NA
original,1984-06-04,4.590262086479925
original,1986-06-05,16.234040929586627
original,1987-06-05,16.859498473873828
original,1988-06-04,16.915048245457
original,1990-06-05,2.952257019642275
original,1991-06-05,15.101447400054894
original,1993-06-05,5.972950795723591
original,1994-06-05,12.407680460810662
original,1995-06-05,19.74148990646936
original,1996-06-04,14.952454785397276
original,1997-06-05,16.560060824593528
original,1998-06-05,-5.012938111554831
original,2001-06-05,1.0737089905887842
original,2003-06-05,13.982546757347881
original,2004-06-04,17.19077996406704
original,2005-06-05,14.636396994756069
original,2006-06-05,16.856412458155926
original,2007-06-05,26.09349024662515
original,2008-06-04,14.4361887476407
original,2009-06-05,14.028068194258958
original,2010-06-05,5.816656741965562
original,2011-06-05,19.00400758786127
original,2012-06-04,8.463024349138141
original,2014-06-05,14.003183768712915
new,1981-06-05,NA
new,1985-06-05,11.17090571927838
new,1989-06-05,NA
new,1992-06-04,12.111829277244397
new,1999-06-05,15.381884385598823
new,2000-06-04,7.421334255253896
new,2002-06-05,18.439973861491307
new,2013-06-05,13.47258173590526
original,1980-06-05,NA
original,1982-06-06,NA
original,1983-06-06,NA
original,1984-06-05,11.823951433994807
original,1986-06-06,17.422475134488195
original,1987-06-06,17.071722406253684
original,1988-06-05,19.547748222132213
original,1990-06-06,3.541136092331726
original,1991-06-06,12.954977222485468
original,1993-06-06,4.955819391878322
original,1994-06-06,19.23816289898241
original,1995-06-06,16.84352065073326
